Rank,Game_Career,Game_Team,Week,Date,Team,Opponent,GS,Completions,Attempts,Completion_Pct,Pass_Yds,Pass_TD,INT,Yards_per_Attempt,Adj_Yards_per_Attempt,Passer_Rating,Sacks,Sack_Yards,Rush_Att,Rush_Yds,Rush_TD,Yards_per_Rush,Fumbles,Fantasy_Points,Season,QB
207.0,207.0,11.0,11,2021-11-21,GB,MIN,*,23,33,69.7,385,4,0,11.7,14.09,148.4,2,13.0,2,21,0,10.5,1,31.5,2021,Aaron Rodgers
208.0,208.0,12.0,12,2021-11-28,GB,LAR,*,28,45,62.2,307,2,0,6.8,7.71,97.2,1,0.0,2,0,1,0.0,0,26.28,2021,Aaron Rodgers
209.0,209.0,13.0,14,2021-12-12,GB,CHI,*,29,37,78.4,341,4,0,9.2,11.38,141.1,3,21.0,1,0,0,0.0,1,27.64,2021,Aaron Rodgers
210.0,210.0,14.0,15,2021-12-19,GB,BAL,*,23,31,74.2,268,3,0,8.6,10.58,132.2,3,18.0,4,11,0,2.8,0,23.82,2021,Aaron Rodgers
211.0,211.0,15.0,16,2021-12-25,GB,CLE,*,24,34,70.6,202,3,0,5.9,7.71,115.1,0,0.0,1,-1,0,-1.0,0,19.979999999999997,2021,Aaron Rodgers
212.0,212.0,16.0,17,2022-01-02,GB,MIN,*,29,38,76.3,288,2,0,7.6,8.63,114.8,0,0.0,2,8,0,4.0,0,20.32,2022,Aaron Rodgers
213.0,213.0,17.0,18,2022-01-09,GB,DET,*,14,18,77.8,138,2,0,7.7,9.89,135.6,3,8.0,1,7,0,7.0,0,14.219999999999999,2022,Aaron Rodgers
214.0,214.0,1.0,1,2022-09-11,GB,MIN,*,22,34,64.7,195,0,1,5.7,4.41,67.6,4,33.0,1,-1,0,-1.0,1,3.7,2022,Aaron Rodgers
215.0,215.0,2.0,2,2022-09-18,GB,CHI,*,19,25,76.0,234,2,0,9.4,10.96,131.1,3,23.0,5,10,0,2.0,1,16.36,2022,Aaron Rodgers
216.0,216.0,3.0,3,2022-09-25,GB,TB,*,27,35,77.1,255,2,1,7.3,7.14,103.9,1,7.0,1,-1,0,-1.0,0,16.099999999999998,2022,Aaron Rodgers
217.0,217.0,4.0,4,2022-10-02,GB,NE,*,21,35,60.0,251,2,1,7.2,7.03,89.1,1,7.0,1,1,0,1.0,0,16.14,2022,Aaron Rodgers
218.0,218.0,5.0,5,2022-10-09,GB,NYG,*,25,39,64.1,222,2,0,5.7,6.72,96.3,2,15.0,0,0,0,,1,14.880000000000003,2022,Aaron Rodgers
219.0,219.0,6.0,6,2022-10-16,GB,NYJ,*,26,41,63.4,246,1,0,6.0,6.49,88.1,4,36.0,1,0,0,0.0,2,9.84,2022,Aaron Rodgers
