Season,Week,Date,Opponent,Completions,Attempts,Pass_Yds,Pass_TD,INT,Rush_Att,Rush_Yds,Rush_TD,Fantasy_Points,Def_Cmp_Allowed_pg,Def_Att_Allowed_pg,Def_PassYds_Allowed_pg,Def_PassTD_Allowed_pg,Def_INT_Forced_pg,Def_RushAtt_Allowed_pg,Def_RushYds_Allowed_pg,Def_RushTD_Allowed_pg,Def_Sacks_pg,Def_2PP_Allowed_pg,Def_FantasyPts_Allowed_pg,QB
2020,13,2020-12-06,NYG,27,43,263,1,1,7,45,0,15.02,23.0,34.6875,278.75,1.875,0.625,4.375,14.125,0.375,2.25,,20.7,Russel Wilson
2020,14,2020-12-13,NYJ,21,27,206,4,1,1,-1,0,22.14,22.6875,36.5625,250.0625,1.5625,0.75,4.5625,16.5,0.125,2.1875,0.125,16.7,Russel Wilson
2020,15,2020-12-20,WAS,18,27,121,1,1,6,52,0,12.04,23.1875,33.6875,255.8125,2.1875,0.8125,3.75,18.875,0.125,2.875,,19.5,Russel Wilson
2020,16,2020-12-27,LAR,20,32,225,1,0,3,9,1,19.9,21.75,35.125,245.5,1.4375,0.8125,3.75,13.5,0.125,3.125,,15.5,Russel Wilson
2021,17,2021-01-03,SF,20,36,181,2,0,5,29,0,18.14,21.25,33.4375,219.625,1.5625,0.75,5.8125,27.875,0.125,1.875,0.0625,16.7,Russel Wilson
2021,1,2021-09-12,IND,18,23,254,4,0,5,9,0,27.06,22.9375,35.0,255.0,1.5,0.9375,3.75,13.8125,0.3125,2.5,,17.0,Russel Wilson
2021,2,2021-09-19,TEN,22,31,343,2,0,3,16,0,23.32,26.375,39.25,286.6875,2.25,0.9375,3.6875,14.125,0.1875,1.1875,0.0625,21.2,Russel Wilson
2021,3,2021-09-26,MIN,23,32,298,1,0,3,7,0,16.62,22.375,33.8125,266.6875,1.875,0.9375,3.625,11.5625,0.0625,1.375,0.0625,17.8,Russel Wilson
2021,4,2021-10-03,SF,16,23,149,2,0,4,26,1,20.56,21.25,33.4375,219.625,1.5625,0.75,5.8125,27.875,0.125,1.875,0.0625,16.7,Russel Wilson
2021,5,2021-10-07,LAR,11,16,152,1,1,2,10,0,9.08,21.6875,34.25,212.5625,1.0625,0.875,3.5625,15.125,0.25,3.3125,,13.5,Russel Wilson
2021,10,2021-11-14,GB,20,40,161,0,2,5,32,0,5.640000000000001,21.625,33.5,237.0625,1.4375,0.6875,2.875,16.75,0.125,2.5625,0.125,16.0,Russel Wilson
2021,11,2021-11-21,ARI,14,26,207,0,0,2,2,0,4.479999999999999,22.75,35.5625,246.0625,1.5625,0.6875,4.875,28.3125,0.1875,2.9375,,18.6,Russel Wilson
2021,12,2021-11-29,WAS,20,31,247,2,0,2,16,0,19.480000000000004,20.5,32.9375,210.1875,1.3125,1.0,4.3125,23.3125,0.375,2.875,0.0625,15.7,Russel Wilson
2021,13,2021-12-05,SF,30,37,231,2,1,3,15,0,14.740000000000002,21.25,33.4375,219.625,1.5625,0.75,5.8125,27.875,0.125,1.875,0.0625,16.7,Russel Wilson
2021,14,2021-12-12,HOU,17,28,260,2,0,2,8,0,17.2,23.5625,33.6875,270.3125,1.875,0.1875,3.625,10.0,0.1875,2.0625,0.1875,20.2,Russel Wilson
2021,15,2021-12-21,LAR,17,31,156,0,1,0,0,0,4.24,21.6875,34.25,212.5625,1.0625,0.875,3.5625,15.125,0.25,3.3125,,13.5,Russel Wilson
2021,16,2021-12-26,CHI,16,27,181,2,0,2,13,0,16.54,21.875,34.1875,246.1875,1.75,0.625,3.5,13.0,0.0,2.1875,,17.3,Russel Wilson
2022,17,2022-01-02,DET,20,29,236,4,0,6,24,0,27.84,21.11764705882353,31.941176470588236,256.52941176470586,1.8235294117647058,0.6470588235294118,4.352941176470588,15.705882352941176,0.0,1.7647058823529411,0.058823529411764705,17.8,Russel Wilson
2022,18,2022-01-09,ARI,15,26,238,3,1,4,5,1,24.02,21.470588235294116,32.88235294117647,225.58823529411765,1.7647058823529411,0.7647058823529411,3.4705882352941178,15.294117647058824,0.17647058823529413,2.411764705882353,0.17647058823529413,16.3,Russel Wilson
2022,1,2022-09-12,SEA,29,42,340,1,0,1,2,0,17.8,26.058823529411764,38.705882352941174,280.3529411764706,1.411764705882353,0.6470588235294118,3.4705882352941178,13.588235294117647,0.0,2.0,0.11764705882352941,16.9,Russel Wilson
2022,2,2022-09-18,HOU,14,31,219,1,1,2,3,0,11.06,21.352941176470587,32.11764705882353,255.41176470588235,1.588235294117647,1.0,4.0,10.352941176470589,0.29411764705882354,1.8823529411764706,0.11764705882352941,17.5,Russel Wilson
2022,3,2022-09-25,SF,20,33,184,0,0,6,17,0,9.06,21.705882352941178,31.764705882352942,224.41176470588235,1.4705882352941178,0.5294117647058824,3.764705882352941,21.294117647058822,0.23529411764705882,2.823529411764706,0.11764705882352941,17.3,Russel Wilson
2022,4,2022-10-02,LV,17,25,237,2,0,4,29,1,26.38,23.470588235294116,35.529411764705884,234.11764705882354,1.7058823529411764,0.35294117647058826,3.9411764705882355,16.41176470588235,0.058823529411764705,2.0,0.23529411764705882,17.3,Russel Wilson
2022,5,2022-10-06,IND,21,39,274,0,2,4,22,0,7.16,22.941176470588236,35.05882352941177,247.23529411764707,1.8823529411764706,1.1176470588235294,4.235294117647059,22.470588235294116,0.0,1.9411764705882353,0.17647058823529413,17.5,Russel Wilson
2022,6,2022-10-17,LAC,15,28,188,1,0,4,23,0,13.82,20.941176470588236,32.76470588235294,234.76470588235293,1.588235294117647,0.6470588235294118,3.411764705882353,17.294117647058822,0.17647058823529413,2.0588235294117645,0.17647058823529413,17.1,Russel Wilson
