Rank,Game_Career,Game_Team,Week,Date,Team,Opponent,GS,Completions,Attempts,Completion_Pct,Pass_Yds,Pass_TD,INT,Yards_per_Attempt,Adj_Yards_per_Attempt,Passer_Rating,Sacks,Sack_Yards,Rush_Att,Rush_Yds,Rush_TD,Yards_per_Rush,Fumbles,Fantasy_Points,Season,QB
33.0,33.0,4.0,4,2012-09-30,DET,MIN,*,30,51,58.8,319,0,0,6.3,6.25,77.2,5,33,4,14,1,3.5,0,20.16,2012,Mathew Stafford
34.0,34.0,5.0,6,2012-10-14,DET,PHI,*,22,45,48.9,311,1,1,6.9,6.36,69.8,0,0,3,7,1,2.3,0,21.139999999999997,2012,Mathew Stafford
35.0,35.0,6.0,7,2012-10-22,DET,CHI,*,28,46,60.9,263,1,1,5.7,5.17,74.8,3,20,3,21,0,7.0,0,14.620000000000001,2012,Mathew Stafford
36.0,36.0,7.0,8,2012-10-28,DET,SEA,*,34,49,69.4,352,3,1,7.2,7.49,101.7,2,21,4,12,1,3.0,0,31.28,2012,Mathew Stafford
37.0,37.0,8.0,9,2012-11-04,DET,JAX,*,22,33,66.7,285,0,0,8.6,8.64,93.6,1,0,2,-2,0,-1.0,0,11.200000000000001,2012,Mathew Stafford
38.0,38.0,9.0,10,2012-11-11,DET,MIN,*,28,42,66.7,329,3,1,7.8,8.19,104.2,2,21,3,13,0,4.3,1,22.46,2012,Mathew Stafford
39.0,39.0,10.0,11,2012-11-18,DET,GB,*,17,39,43.6,266,1,2,6.8,5.03,54.0,5,14,2,12,0,6.0,1,9.84,2012,Mathew Stafford
40.0,40.0,11.0,12,2012-11-22,DET,HOU,*,31,61,50.8,441,2,0,7.2,7.89,85.5,3,22,2,7,0,3.5,0,26.34,2012,Mathew Stafford
41.0,41.0,12.0,13,2012-12-02,DET,IND,*,27,46,58.7,313,2,1,6.8,6.7,84.8,0,0,1,0,0,0.0,1,16.52,2012,Mathew Stafford
42.0,42.0,13.0,14,2012-12-09,DET,GB,*,27,45,60.0,264,1,1,5.9,5.31,74.7,1,13,3,9,1,3.0,1,17.46,2012,Mathew Stafford
43.0,43.0,14.0,15,2012-12-16,DET,ARI,*,24,50,48.0,246,0,3,4.9,2.22,37.6,2,18,0,0,0,,0,3.84,2012,Mathew Stafford
